RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day,Registered_Member_Count,Casual_User_Count,Rental_Bikes_Total
02099155,SM-03,9/1/2012,2012,Jan,18,purple,Heavy Rain or Snow,1.4,-1,86,6,Winter,No,Monday,yes,158,6.0,164
02109120,SM-07,9/1/2012,2012,Jan,19,grey,Light Rain or Snow,1.4,-1,93,6,Winter,No,Monday,yes,187,3.0,190
02117616,SM-05,9/1/2012,2012,Jan,20,black,Mist and Cloudy,1.4,-1,86,6,Winter,No,Monday,yes,127,5.0,132
02126534,SM-10,9/1/2012,2012,Jan,21,green,Mist and Cloudy,1.4,1,93,0,Winter,No,Monday,yes,78,1.0,79
02135061,SM-09,9/1/2012,2012,Jan,22,red,Mist and Cloudy,1.4,-1,92,7,Winter,No,Monday,yes,54,8.0,62
02141262,SM-08,9/1/2012,2012,Jan,23,yellow,Mist and Cloudy,2.3,0,87,7,Winter,No,Monday,yes,51,1.0,52
02157287,SM-09,10/1/2012,2012,Jan,0,purple,Mist and Cloudy,2.3,0,87,7,Winter,No,Tuesday,yes,14,0.0,14
02169815,SM-04,10/1/2012,2012,Jan,1,blue,Mist and Cloudy,2.3,0,93,7,Winter,No,Tuesday,yes,3,2.0,5
02173049,SM-05,10/1/2012,2012,Jan,2,green,Mist and Cloudy,2.3,-1,87,11,Winter,No,Tuesday,yes,2,2.0,4
02186423,SM-06,10/1/2012,2012,Jan,4,grey,Mist and Cloudy,1.4,-2,86,11,Winter,No,Tuesday,yes,4,0.0,4
02195548,SM-05,10/1/2012,2012,Jan,5,red,Clear,10.8,11,47,15,Winter,No,Tuesday,yes,23,0.0,23
02204108,SM-01,10/1/2012,2012,Jan,6,yellow,Mist and Cloudy,0.5,-4,93,13,Winter,No,Tuesday,yes,79,0.0,79
02218158,SM-13,10/1/2012,2012,Jan,7,black,Mist and Cloudy,0.5,-3,93,11,Winter,No,Tuesday,yes,219,3.0,222
02228400,SM-10,10/1/2012,2012,Jan,8,black,Mist and Cloudy,0.5,-3,93,11,Winter,No,Tuesday,yes,465,6.0,471
02234170,SM-03,10/1/2012,2012,Jan,9,blue,Mist and Cloudy,0.5,-3,93,11,Winter,No,Tuesday,yes,184,11.0,195
02243255,SM-03,10/1/2012,2012,Jan,10,green,Mist and Cloudy,0.5,-3,93,11,Winter,No,Tuesday,yes,80,3.0,83
02252154,SM-11,10/1/2012,2012,Jan,11,red,Clear,11.7,12,38,20,Winter,No,Tuesday,yes,93,8.0,101
02265499,SM-01,10/1/2012,2012,Jan,12,white,Clear,11.7,12,38,20,Winter,No,Tuesday,yes,127,13.0,140
02277295,SM-04,10/1/2012,2012,Jan,13,black,Clear,11.7,12,38,20,Winter,No,Tuesday,yes,163,15.0,178
02287197,SM-02,10/1/2012,2012,Jan,14,white,Clear,11.7,12,38,20,Winter,No,Tuesday,yes,96,10.0,106
02292648,SM-01,10/1/2012,2012,Jan,15,green,Clear,11.7,12,38,20,Winter,No,Tuesday,yes,119,17.0,136
02306539,SM-06,10/1/2012,2012,Jan,16,blue,Clear,11.7,12,38,24,Winter,No,Tuesday,yes,225,15.0,240
02315199,SM-09,10/1/2012,2012,Jan,17,purple,Clear,11.7,12,38,17,Winter,No,Tuesday,yes,446,14.0,460
02329445,SM-08,10/1/2012,2012,Jan,18,purple,Clear,10.8,11,40,7,Winter,No,Tuesday,yes,372,13.0,385
02333557,SM-02,10/1/2012,2012,Jan,19,green,Clear,9.9,10,46,7,Winter,No,Tuesday,yes,270,11.0,281
02346592,SM-05,10/1/2012,2012,Jan,20,white,Clear,8.0,7,53,7,Winter,No,Tuesday,yes,190,10.0,200
02351098,SM-06,10/1/2012,2012,Jan,21,black,Clear,7.0,6,66,6,Winter,No,Tuesday,yes,109,7.0,116
02363200,SM-07,10/1/2012,2012,Jan,22,green,Clear,6.1,4,70,6,Winter,No,Tuesday,yes,104,10.0,114
02373961,SM-10,10/1/2012,2012,Jan,23,yellow,Clear,4.2,2,81,7,Winter,No,Tuesday,yes,38,3.0,41
02385973,SM-08,11/1/2012,2012,Jan,0,black,Clear,4.2,4,81,0,Winter,No,Wednesday,yes,26,2.0,28
02395433,SM-03,11/1/2012,2012,Jan,1,purple,Clear,3.3,1,87,6,Winter,No,Wednesday,yes,6,1.0,7
02403869,SM-01,11/1/2012,2012,Jan,2,white,Clear,1.4,-2,85,11,Winter,No,Wednesday,yes,5,0.0,5
02411956,SM-07,11/1/2012,2012,Jan,3,red,Clear,2.3,2,80,0,Winter,No,Wednesday,yes,4,0.0,4
02429352,SM-09,11/1/2012,2012,Jan,4,yellow,Clear,1.4,-2,80,9,Winter,No,Wednesday,yes,2,0.0,2
02436699,SM-04,11/1/2012,2012,Jan,5,blue,Clear,1.4,-2,80,9,Winter,No,Wednesday,yes,22,0.0,22
02447944,SM-01,11/1/2012,2012,Jan,6,purple,Clear,1.4,-2,86,9,Winter,No,Wednesday,yes,72,2.0,74
02455493,SM-05,11/1/2012,2012,Jan,7,purple,Clear,1.4,-2,80,9,Winter,No,Wednesday,yes,247,9.0,256
02465911,SM-06,11/1/2012,2012,Jan,8,red,Clear,1.4,-1,82,7,Winter,No,Wednesday,yes,488,11.0,499
02474987,SM-02,11/1/2012,2012,Jan,9,yellow,Mist and Cloudy,1.4,-2,86,9,Winter,No,Wednesday,yes,218,7.0,225
02487015,SM-08,11/1/2012,2012,Jan,10,yellow,Mist and Cloudy,3.3,0,87,9,Winter,No,Wednesday,yes,84,13.0,97
02492218,SM-10,11/1/2012,2012,Jan,11,black,Mist and Cloudy,4.2,3,87,6,Winter,No,Wednesday,yes,90,9.0,99
02505496,SM-14,11/1/2012,2012,Jan,12,white,Light Rain or Snow,6.1,6,81,0,Winter,No,Wednesday,yes,51,4.0,55
02515735,SM-05,11/1/2012,2012,Jan,13,blue,Light Rain or Snow,7.0,7,76,0,Winter,No,Wednesday,yes,57,8.0,65
02525555,SM-09,11/1/2012,2012,Jan,14,grey,Light Rain or Snow,7.0,6,81,7,Winter,No,Wednesday,yes,70,3.0,73
02539050,SM-14,11/1/2012,2012,Jan,15,black,Mist and Cloudy,8.0,7,87,6,Winter,No,Wednesday,yes,73,6.0,79
02544446,SM-05,11/1/2012,2012,Jan,16,blue,Mist and Cloudy,8.0,5,87,17,Winter,No,Wednesday,yes,112,6.0,118
02552045,SM-06,11/1/2012,2012,Jan,17,grey,Light Rain or Snow,8.0,5,87,15,Winter,No,Wednesday,yes,128,6.0,134
02567893,SM-10,11/1/2012,2012,Jan,18,red,Light Rain or Snow,8.0,6,87,13,Winter,No,Wednesday,yes,96,2.0,98
02572693,SM-05,11/1/2012,2012,Jan,19,black,Light Rain or Snow,7.0,4,93,15,Winter,No,Wednesday,yes,92,1.0,93
02584436,SM-09,11/1/2012,2012,Jan,20,green,Light Rain or Snow,7.0,5,93,11,Winter,No,Wednesday,yes,55,2.0,57
02599754,SM-10,11/1/2012,2012,Jan,21,purple,Light Rain or Snow,8.0,5,87,15,Winter,No,Wednesday,yes,29,0.0,29
02606895,SM-08,11/1/2012,2012,Jan,22,black,Light Rain or Snow,8.0,6,87,13,Winter,No,Wednesday,yes,49,0.0,49
02614354,SM-09,11/1/2012,2012,Jan,23,green,Light Rain or Snow,8.0,5,87,15,Winter,No,Wednesday,yes,9,0.0,9
02621225,SM-01,12/1/2012,2012,Jan,0,green,Light Rain or Snow,8.0,6,93,13,Winter,No,Thursday,yes,3,0.0,3
02635893,SM-12,12/1/2012,2012,Jan,1,red,Light Rain or Snow,8.9,7,93,13,Winter,No,Thursday,yes,3,0.0,3
02648022,SM-06,12/1/2012,2012,Jan,2,yellow,Light Rain or Snow,8.9,7,93,17,Winter,No,Thursday,yes,1,1.0,2
02656600,SM-14,12/1/2012,2012,Jan,3,white,Light Rain or Snow,8.9,7,93,17,Winter,No,Thursday,yes,3,0.0,3
02668996,SM-04,12/1/2012,2012,Jan,4,white,Light Rain or Snow,8.9,7,93,13,Winter,No,Thursday,yes,2,0.0,2
02678683,SM-14,12/1/2012,2012,Jan,5,grey,Light Rain or Snow,8.0,7,93,6,Winter,No,Thursday,yes,16,0.0,16
02685642,SM-08,12/1/2012,2012,Jan,6,black,Light Rain or Snow,8.9,7,93,9,Winter,No,Thursday,yes,88,1.0,89
02698679,SM-09,12/1/2012,2012,Jan,7,black,Mist and Cloudy,8.0,5,87,19,Winter,No,Thursday,yes,218,2.0,220
02709208,SM-10,12/1/2012,2012,Jan,8,blue,Clear,7.0,5,81,13,Winter,No,Thursday,yes,497,11.0,508
02718339,SM-06,12/1/2012,2012,Jan,9,purple,Clear,7.0,6,81,7,Winter,No,Thursday,yes,220,10.0,230
02723205,SM-12,12/1/2012,2012,Jan,10,yellow,Clear,8.0,7,81,7,Winter,No,Thursday,yes,84,6.0,90
02732069,SM-12,12/1/2012,2012,Jan,11,grey,Mist and Cloudy,8.0,7,81,7,Winter,No,Thursday,yes,101,18.0,119
02744444,SM-08,12/1/2012,2012,Jan,12,blue,Mist and Cloudy,8.0,7,81,7,Winter,No,Thursday,yes,130,14.0,144
02752060,SM-04,12/1/2012,2012,Jan,13,yellow,Clear,11.7,12,77,11,Winter,No,Thursday,yes,170,13.0,183
02763327,SM-11,12/1/2012,2012,Jan,14,blue,Clear,11.7,12,77,11,Winter,No,Thursday,yes,132,24.0,156
02774420,SM-09,12/1/2012,2012,Jan,15,yellow,Clear,12.7,13,72,9,Winter,No,Thursday,yes,156,32.0,188
02781301,SM-13,12/1/2012,2012,Jan,16,white,Clear,13.6,14,67,13,Winter,No,Thursday,yes,248,33.0,281
02791606,SM-07,12/1/2012,2012,Jan,17,purple,Clear,13.6,14,63,11,Winter,No,Thursday,yes,472,23.0,495
02804170,SM-05,12/1/2012,2012,Jan,18,purple,Clear,12.7,13,67,13,Winter,No,Thursday,yes,399,22.0,421
02811699,SM-08,12/1/2012,2012,Jan,19,purple,Mist and Cloudy,11.7,12,71,11,Winter,No,Thursday,yes,313,17.0,330
02826088,SM-11,12/1/2012,2012,Jan,20,white,Mist and Cloudy,11.7,12,71,13,Winter,No,Thursday,yes,229,11.0,240
02831190,SM-06,12/1/2012,2012,Jan,21,purple,Clear,12.7,13,67,9,Winter,No,Thursday,yes,162,12.0,174
02841980,SM-08,12/1/2012,2012,Jan,22,white,Clear,9.9,10,76,20,Winter,No,Thursday,yes,121,12.0,133
02853975,SM-14,12/1/2012,2012,Jan,23,white,Clear,10.8,11,76,22,Winter,No,Thursday,yes,60,7.0,67
02867102,SM-11,13/1/2012,2012,Jan,0,yellow,Mist and Cloudy,10.8,11,71,19,Winter,No,Friday,yes,38,4.0,42
02872184,SM-09,13/1/2012,2012,Jan,1,red,Mist and Cloudy,9.9,10,76,20,Winter,No,Friday,yes,12,0.0,12
02884327,SM-01,13/1/2012,2012,Jan,2,purple,Clear,10.8,11,76,24,Winter,No,Friday,yes,13,1.0,14
02894394,SM-11,13/1/2012,2012,Jan,3,green,Clear,8.9,6,87,17,Winter,No,Friday,yes,4,3.0,7
02909319,SM-01,13/1/2012,2012,Jan,4,purple,Light Rain or Snow,7.0,3,70,33,Winter,No,Friday,yes,2,1.0,3
02912816,SM-01,13/1/2012,2012,Jan,5,purple,Mist and Cloudy,6.1,0,70,37,Winter,No,Friday,yes,21,0.0,21
02926854,SM-05,13/1/2012,2012,Jan,6,purple,Mist and Cloudy,4.2,1,75,15,Winter,No,Friday,yes,71,2.0,73
02937709,SM-08,13/1/2012,2012,Jan,7,yellow,Clear,4.2,1,60,15,Winter,No,Friday,yes,174,,177
02941569,SM-08,13/1/2012,2012,Jan,8,black,Clear,3.3,-2,52,24,Winter,No,Friday,yes,408,11.0,419
02956442,SM-04,13/1/2012,2012,Jan,9,yellow,Clear,2.3,-3,47,26,Winter,No,Friday,yes,204,10.0,214
02962895,SM-12,13/1/2012,2012,Jan,10,black,Clear,3.3,-3,44,30,Winter,No,Friday,yes,101,2.0,103
02973733,SM-07,13/1/2012,2012,Jan,11,grey,Clear,3.3,-4,38,41,Winter,No,Friday,yes,102,12.0,114
02984863,SM-07,13/1/2012,2012,Jan,12,red,Clear,3.3,-3,38,33,Winter,No,Friday,yes,140,14.0,154
02998455,SM-03,13/1/2012,2012,Jan,13,white,Clear,4.2,-2,33,35,Winter,No,Friday,yes,140,14.0,154
03005014,SM-14,13/1/2012,2012,Jan,14,black,Clear,4.2,-2,33,37,Winter,No,Friday,yes,119,10.0,129
03012686,SM-08,13/1/2012,2012,Jan,15,green,Clear,4.2,-2,33,39,Winter,No,Friday,yes,123,15.0,138
03024009,SM-08,13/1/2012,2012,Jan,16,black,Clear,5.2,0,30,31,Winter,No,Friday,yes,215,18.0,233
03038806,SM-09,13/1/2012,2012,Jan,17,red,Clear,5.2,0,33,28,Winter,No,Friday,yes,317,15.0,332
03041154,SM-10,13/1/2012,2012,Jan,18,black,Clear,4.2,-1,38,20,Winter,No,Friday,yes,294,7.0,301
03052409,SM-06,13/1/2012,2012,Jan,19,green,Clear,4.2,0,38,19,Winter,No,Friday,yes,199,7.0,206
03061784,SM-03,13/1/2012,2012,Jan,20,white,Clear,3.3,0,41,11,Winter,No,Friday,yes,130,6.0,136
03079096,SM-02,13/1/2012,2012,Jan,21,yellow,Clear,3.3,-2,41,19,Winter,No,Friday,yes,95,7.0,102
03088560,SM-04,13/1/2012,2012,Jan,22,grey,Clear,1.4,-4,47,22,Winter,No,Friday,yes,58,7.0,65
03098343,SM-01,13/1/2012,2012,Jan,23,grey,Clear,0.5,-4,47,13,Winter,No,Friday,yes,60,5.0,65
03108206,SM-01,14/1/2012,2012,Jan,0,red,Clear,-0.5,-4,47,7,Winter,No,Saturday,No,42,2.0,44
03116596,SM-10,14/1/2012,2012,Jan,1,white,Clear,-0.5,-6,47,13,Winter,No,Saturday,No,44,6.0,50
03126801,SM-14,14/1/2012,2012,Jan,2,blue,Clear,-0.5,-5,47,11,Winter,No,Saturday,No,32,6.0,38
03133806,SM-01,14/1/2012,2012,Jan,3,purple,Clear,-1.4,-5,54,7,Winter,No,Saturday,No,14,6.0,20
03141537,SM-10,14/1/2012,2012,Jan,4,yellow,Clear,-1.4,-6,50,9,Winter,No,Saturday,No,3,0.0,3
03156986,SM-09,14/1/2012,2012,Jan,5,red,Clear,-1.4,-6,50,9,Winter,No,Saturday,No,4,0.0,4
03162841,SM-05,14/1/2012,2012,Jan,6,yellow,Clear,-1.4,-6,50,0,Winter,No,Saturday,No,5,0.0,5
03179716,SM-06,14/1/2012,2012,Jan,7,yellow,Clear,-1.4,-6,50,9,Winter,No,Saturday,No,24,0.0,24
03187971,SM-12,14/1/2012,2012,Jan,8,white,Clear,-2.4,-6,54,7,Winter,No,Saturday,No,89,3.0,92
03196625,SM-08,14/1/2012,2012,Jan,9,red,Clear,-1.4,-5,50,7,Winter,No,Saturday,No,78,3.0,81
03203950,SM-10,14/1/2012,2012,Jan,10,grey,Clear,-0.5,-1,47,0,Winter,No,Saturday,No,135,14.0,149
03218992,SM-10,14/1/2012,2012,Jan,11,white,Clear,1.4,-3,40,13,Winter,No,Saturday,No,150,28.0,178
03225780,SM-09,14/1/2012,2012,Jan,12,green,Clear,2.3,-2,41,17,Winter,No,Saturday,No,189,30.0,219
03233368,SM-13,14/1/2012,2012,Jan,13,,Clear,2.3,-2,44,19,Winter,No,Saturday,No,182,38.0,220
03247655,SM-01,14/1/2012,2012,Jan,14,grey,Clear,3.3,-2,41,20,Winter,No,Saturday,No,179,52.0,231
03259173,SM-11,14/1/2012,2012,Jan,15,white,Clear,3.3,-2,38,20,Winter,No,Saturday,No,177,49.0,226
03265495,SM-10,14/1/2012,2012,Jan,16,green,Clear,3.3,-1,38,15,Winter,No,Saturday,No,178,28.0,206
03277002,SM-01,14/1/2012,2012,Jan,17,red,Clear,3.3,-1,41,17,Winter,No,Saturday,No,129,15.0,144
03287614,SM-14,14/1/2012,2012,Jan,18,grey,Clear,2.3,-1,41,13,Winter,No,Saturday,No,122,21.0,143
03296919,SM-04,14/1/2012,2012,Jan,19,green,Clear,1.4,-3,47,15,Winter,No,Saturday,No,90,12.0,102
03301853,SM-11,14/1/2012,2012,Jan,20,yellow,Clear,1.4,-3,44,17,Winter,No,Saturday,No,95,8.0,103
03315146,SM-11,14/1/2012,2012,Jan,21,blue,Clear,0.5,-5,43,17,Winter,No,Saturday,No,66,3.0,69
03324769,SM-03,14/1/2012,2012,Jan,22,purple,Clear,-0.5,-7,47,24,Winter,No,Saturday,No,62,4.0,66
03331574,SM-02,14/1/2012,2012,Jan,23,green,Clear,-0.5,-6,47,15,Winter,No,Saturday,No,71,5.0,76
03342148,SM-14,15/1/2012,2012,Jan,0,purple,Clear,-0.5,-7,47,22,Winter,No,Sunday,No,50,9.0,59
03357293,SM-12,15/1/2012,2012,Jan,1,purple,Mist and Cloudy,-0.5,-7,47,20,Winter,No,Sunday,No,40,2.0,42
03367457,SM-07,15/1/2012,2012,Jan,2,yellow,Mist and Cloudy,-0.5,-7,47,19,Winter,No,Sunday,No,38,5.0,43
03378509,SM-07,15/1/2012,2012,Jan,3,grey,Mist and Cloudy,-0.5,-7,48,26,Winter,No,Sunday,No,24,1.0,25
03385777,SM-12,15/1/2012,2012,Jan,4,green,Mist and Cloudy,-0.5,-7,47,26,Winter,No,Sunday,No,5,1.0,6
03394854,SM-13,15/1/2012,2012,Jan,5,purple,Mist and Cloudy,-0.5,-7,47,22,Winter,No,Sunday,No,5,0.0,5
03403491,SM-08,15/1/2012,2012,Jan,6,grey,Mist and Cloudy,-1.4,-8,50,19,Winter,No,Sunday,No,7,1.0,8
03414124,SM-12,15/1/2012,2012,Jan,7,grey,Clear,-2.4,-8,54,19,Winter,No,Sunday,No,14,3.0,17
03426691,SM-03,15/1/2012,2012,Jan,8,yellow,Clear,-2.4,-8,54,15,Winter,No,Sunday,No,34,2.0,36
03434051,SM-12,15/1/2012,2012,Jan,9,blue,Clear,-2.4,-7,54,13,Winter,No,Sunday,No,80,10.0,90
03441004,SM-10,15/1/2012,2012,Jan,10,grey,Clear,-1.4,-8,54,19,Winter,No,Sunday,No,115,11.0,126
03456222,SM-14,15/1/2012,2012,Jan,11,blue,Clear,-0.5,-6,47,15,Winter,No,Sunday,No,144,21.0,165
03466315,SM-12,15/1/2012,2012,Jan,12,green,Clear,0.5,-5,40,20,Winter,No,Sunday,No,192,42.0,234
03475869,SM-14,15/1/2012,2012,Jan,13,yellow,Clear,1.4,-4,34,19,Winter,No,Sunday,No,184,40.0,224
03481876,SM-03,15/1/2012,2012,Jan,14,white,Clear,1.4,-4,32,24,Winter,No,Sunday,No,163,25.0,188
03498027,SM-09,15/1/2012,2012,Jan,15,green,Clear,2.3,-1,27,13,Winter,No,Sunday,No,173,33.0,206
03505142,SM-05,15/1/2012,2012,Jan,16,purple,Clear,2.3,-2,29,20,Winter,No,Sunday,No,174,31.0,205
03517966,SM-10,15/1/2012,2012,Jan,17,black,Clear,2.3,-2,25,17,Winter,No,Sunday,No,131,15.0,146
03528079,SM-14,15/1/2012,2012,Jan,18,grey,Clear,0.5,-4,29,15,Winter,No,Sunday,No,113,7.0,120
03538987,SM-05,15/1/2012,2012,Jan,19,grey,Clear,-0.5,-5,37,11,Winter,No,Sunday,No,101,9.0,110
03547799,SM-02,15/1/2012,2012,Jan,20,yellow,Clear,-0.5,-4,37,7,Winter,No,Sunday,No,85,10.0,95
03555465,SM-02,15/1/2012,2012,Jan,21,yellow,Clear,-0.5,-5,40,11,Winter,No,Sunday,No,71,1.0,72
03561635,SM-03,15/1/2012,2012,Jan,22,purple,Clear,0.5,-2,37,6,Winter,No,Sunday,No,58,2.0,60
03572693,SM-05,15/1/2012,2012,Jan,23,white,Clear,-0.5,-3,43,6,Winter,No,Sunday,No,26,3.0,29
03585752,SM-01,16/1/2012,2012,Jan,0,white,Clear,-1.4,-6,46,9,Winter,Yes,Monday,No,23,2.0,25
03599311,SM-08,16/1/2012,2012,Jan,1,red,Clear,-1.4,-5,43,7,Winter,Yes,Monday,No,18,2.0,20
03601830,SM-01,16/1/2012,2012,Jan,2,purple,Clear,-1.4,-2,46,0,Winter,Yes,Monday,No,14,3.0,17
03616177,SM-13,16/1/2012,2012,Jan,3,black,Clear,-2.4,-3,50,0,Winter,Yes,Monday,No,3,0.0,3
03629932,SM-02,16/1/2012,2012,Jan,4,grey,Clear,-2.4,-6,58,7,Winter,Yes,Monday,No,6,2.0,8
03639308,SM-03,16/1/2012,2012,Jan,5,purple,Clear,-2.4,-5,54,6,Winter,Yes,Monday,No,5,1.0,6
03646949,SM-12,16/1/2012,2012,Jan,6,black,Clear,-3.3,-7,54,6,Winter,Yes,Monday,No,13,0.0,13
03653838,SM-14,16/1/2012,2012,Jan,7,black,Clear,-3.3,-7,54,7,Winter,Yes,Monday,No,28,5.0,33
03662150,SM-01,16/1/2012,2012,Jan,8,red,Clear,-3.3,-8,58,11,Winter,Yes,Monday,No,75,3.0,78
03678560,SM-08,16/1/2012,2012,Jan,9,purple,Clear,-3.3,-8,58,11,Winter,Yes,Monday,No,89,7.0,96
03682931,SM-14,16/1/2012,2012,Jan,10,blue,Mist and Cloudy,-1.4,-7,59,13,Winter,Yes,Monday,No,107,19.0,126
03692664,SM-02,16/1/2012,2012,Jan,11,green,Clear,-0.5,-6,59,17,Winter,Yes,Monday,No,158,21.0,179
03702081,SM-09,16/1/2012,2012,Jan,12,black,Clear,1.4,-4,55,22,Winter,Yes,Monday,No,165,20.0,185
03711512,SM-01,16/1/2012,2012,Jan,13,red,Mist and Cloudy,3.3,-3,41,28,Winter,Yes,Monday,No,202,26.0,228
03728805,SM-02,16/1/2012,2012,Jan,14,grey,Clear,3.3,-2,44,26,Winter,Yes,Monday,No,158,23.0,181
03736237,SM-12,16/1/2012,2012,Jan,15,grey,Clear,4.2,-2,44,30,Winter,Yes,Monday,No,175,17.0,192
03741559,SM-07,16/1/2012,2012,Jan,16,white,Clear,4.2,-1,44,24,Winter,Yes,Monday,No,158,22.0,180
03754672,SM-03,16/1/2012,2012,Jan,17,white,Clear,4.2,-1,48,22,Winter,Yes,Monday,No,174,19.0,193
03768404,SM-03,16/1/2012,2012,Jan,18,green,Clear,4.2,-1,52,22,Winter,Yes,Monday,No,175,6.0,181
03774343,SM-09,16/1/2012,2012,Jan,19,green,Clear,4.2,0,56,19,Winter,Yes,Monday,No,134,10.0,144
03785070,SM-02,16/1/2012,2012,Jan,20,black,Clear,4.2,0,60,19,Winter,Yes,Monday,No,88,2.0,90
03791580,SM-13,16/1/2012,2012,Jan,21,red,Clear,5.2,1,52,22,Winter,Yes,Monday,No,46,3.0,49
03808004,SM-11,16/1/2012,2012,Jan,22,white,Mist and Cloudy,6.1,2,49,24,Winter,Yes,Monday,No,39,4.0,43
03819130,SM-06,16/1/2012,2012,Jan,23,black,Light Rain or Snow,4.2,-1,70,20,Winter,Yes,Monday,No,28,0.0,28
03824147,SM-12,17/1/2012,2012,Jan,0,green,Mist and Cloudy,4.2,-1,70,22,Winter,No,Tuesday,yes,12,0.0,12
03835249,SM-09,17/1/2012,2012,Jan,1,black,Mist and Cloudy,5.2,1,65,24,Winter,No,Tuesday,yes,2,0.0,2
03842679,SM-09,17/1/2012,2012,Jan,2,green,Light Rain or Snow,5.2,2,75,17,Winter,No,Tuesday,yes,12,0.0,12
03854506,SM-14,17/1/2012,2012,Jan,4,white,Light Rain or Snow,7.0,4,66,22,Winter,No,Tuesday,yes,2,0.0,2
03868253,SM-05,17/1/2012,2012,Jan,5,blue,Light Rain or Snow,7.0,4,66,22,Winter,No,Tuesday,yes,13,0.0,13
03873744,SM-08,17/1/2012,2012,Jan,6,green,Light Rain or Snow,6.1,3,75,17,Winter,No,Tuesday,yes,57,0.0,57
03886188,SM-09,17/1/2012,2012,Jan,7,white,Light Rain or Snow,6.1,3,81,15,Winter,No,Tuesday,yes,121,5.0,126
03893141,SM-06,17/1/2012,2012,Jan,8,green,Light Rain or Snow,6.1,3,81,19,Winter,No,Tuesday,yes,90,3.0,93
03907617,SM-07,17/1/2012,2012,Jan,9,red,Light Rain or Snow,7.0,4,81,17,Winter,No,Tuesday,yes,61,7.0,68
03913479,SM-07,17/1/2012,2012,Jan,10,blue,Light Rain or Snow,6.1,3,87,17,Winter,No,Tuesday,yes,61,1.0,62
03927484,SM-02,17/1/2012,2012,Jan,11,yellow,Mist and Cloudy,8.0,7,87,7,Winter,No,Tuesday,yes,73,2.0,75
03938421,SM-13,17/1/2012,2012,Jan,12,white,Mist and Cloudy,7.0,4,87,19,Winter,No,Tuesday,yes,83,3.0,86
03945452,SM-09,17/1/2012,2012,Jan,13,green,Mist and Cloudy,9.9,10,76,22,Winter,No,Tuesday,yes,95,8.0,103
03956881,SM-07,17/1/2012,2012,Jan,14,white,Clear,12.7,13,62,33,Winter,No,Tuesday,yes,120,12.0,132
03967665,SM-07,17/1/2012,2012,Jan,15,black,Clear,12.7,13,62,33,Winter,No,Tuesday,yes,123,6.0,129
03973849,SM-02,17/1/2012,2012,Jan,16,red,Clear,13.6,14,63,37,Winter,No,Tuesday,yes,205,14.0,219
03988390,SM-14,17/1/2012,2012,Jan,17,grey,Clear,13.6,14,63,30,Winter,No,Tuesday,yes,442,20.0,462
03997905,SM-02,17/1/2012,2012,Jan,18,green,Clear,13.6,14,63,30,Winter,No,Tuesday,yes,451,12.0,463
04003489,SM-06,17/1/2012,2012,Jan,19,blue,Clear,13.6,14,63,28,Winter,No,Tuesday,yes,297,11.0,308
04015611,SM-11,17/1/2012,2012,Jan,20,black,Clear,13.6,14,63,24,Winter,No,Tuesday,yes,169,11.0,180
04023839,SM-11,17/1/2012,2012,Jan,21,blue,Clear,13.6,14,67,31,Winter,No,Tuesday,yes,174,6.0,180
04039527,SM-03,17/1/2012,2012,Jan,22,black,Clear,13.6,14,72,26,Winter,No,Tuesday,yes,85,5.0,90
04046878,SM-01,17/1/2012,2012,Jan,23,black,Clear,13.6,14,72,26,Winter,No,Tuesday,yes,60,1.0,61
04057303,SM-01,18/1/2012,2012,Jan,0,yellow,Mist and Cloudy,13.6,14,77,22,Winter,No,Wednesday,yes,14,3.0,17
04061851,SM-04,18/1/2012,2012,Jan,1,yellow,Mist and Cloudy,13.6,14,77,22,Winter,No,Wednesday,yes,10,0.0,10
04072687,SM-08,18/1/2012,2012,Jan,2,black,Mist and Cloudy,12.7,13,51,33,Winter,No,Wednesday,yes,1,1.0,2
04087833,SM-09,18/1/2012,2012,Jan,3,grey,Mist and Cloudy,12.7,13,51,33,Winter,No,Wednesday,yes,3,1.0,4
04093427,SM-06,18/1/2012,2012,Jan,4,green,Clear,8.0,3,46,35,Winter,No,Wednesday,yes,1,0.0,1
04105000,SM-06,18/1/2012,2012,Jan,5,white,Clear,8.0,3,46,35,Winter,No,Wednesday,yes,29,0.0,29
04116052,SM-03,18/1/2012,2012,Jan,6,yellow,Clear,8.0,3,36,35,Winter,No,Wednesday,yes,88,0.0,88
04123738,SM-06,18/1/2012,2012,Jan,7,red,Clear,7.0,3,42,24,Winter,No,Wednesday,yes,262,1.0,263
04136732,SM-10,18/1/2012,2012,Jan,8,yellow,Clear,6.1,2,52,28,Winter,No,Wednesday,yes,474,15.0,489
04146387,SM-10,18/1/2012,2012,Jan,9,green,Clear,5.2,1,52,22,Winter,No,Wednesday,yes,196,6.0,202
04159002,SM-12,18/1/2012,2012,Jan,10,red,Clear,6.1,2,42,31,Winter,No,Wednesday,yes,88,5.0,93
04166536,SM-03,18/1/2012,2012,Jan,11,yellow,Clear,6.1,2,42,26,Winter,No,Wednesday,yes,110,4.0,114
