Segment_ID,Road_Segment_Name,Road_Type,Intersection,Speed_Sign,Traffic_Light,Liquor_Licenses,Supermarket,Primary_School,Secondary_School,Commercial_Area,Industrial_Area,Residential_Area,Parkland_Area,Primary_Production_Area,Dwelling_Sep_House,Dwelling_Semid_Tce,Dwelling_Flat_Unit_Apart,SEIFA,Age_Less_Than_15yrs,Age_15_24yrs,Age_25_44yrs,Age_45_64yrs,Age_65yrs_Over,Couple_No_Children,Couple_With_Children,Single_Parent,No_Car,Cars_One,Cars_Two_Over,Zone_Type
396,GOLDEN POINT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.887,0.113,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
16218,POUND CREEK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.474,1,0,0,1036,0.191,0.112,0.143,0.387,0.167,0.521,0.493,0.056,0,0.075,0.888,Standard Zone
10448,FRASER STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.726,0,0.274,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
9344,MAIN STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.701,0,0.299,0.975,0,,986,0.2,0.122,0.226,0.317,0.135,0.411,0.411,0.169,0.019,0.204,0.739,Standard Zone
8594,HIGH STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.686,0.264,0.025,1030,0.118,0.045,0.169,0.269,0.399,0.68,0.282,0.128,0.1,0.412,0.471,Standard Zone
3996,WINCHELSEA-DEANS MARSH ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,0.978,0,,1044,0.206,0.108,0.214,0.289,0.183,0.519,0.414,0.115,0,0.174,0.826,Standard Zone
12008,SAND ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.746,1,0,0,1023,0.209,0.105,0.235,0.301,0.15,0.437,0.506,0.081,0,0.202,0.798,Red Zone
7520,VISTA DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.925,0.076,0,1,0,0,1011,0.196,0.087,0.206,0.318,0.193,0.442,0.49,0.144,0,0.346,0.601,Standard Zone
2960,SCANLON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.976,0,0.024,1008,0.24,0.148,0.188,0.311,0.113,0.31,0.491,0.129,0,0.105,0.836,Standard Zone
8932,BARKSTEAD SOUTH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1019,0.203,0.068,0.192,0.387,0.149,0.426,0.409,0.157,0,0.119,0.828,Standard Zone
18202,PETERS WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.934,0.05,0.017,998,0.178,0.095,0.18,0.282,0.266,0.493,0.349,0.096,0,0.275,0.668,Standard Zone
1712,COLAC-BALLARAT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.419,0.582,1,0,0,1001,0.185,0.102,0.195,0.348,0.169,0.505,0.361,0.103,0,0.178,0.785,Standard Zone
12146,SAND ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.535,1,0,0,1023,0.209,0.105,0.235,0.301,0.15,0.437,0.506,0.081,0,0.202,0.798,Standard Zone
1932,OLOUGHLANS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.96,0.04,1,0,0,1001,0.185,0.102,0.195,0.348,0.169,0.505,0.361,0.103,0,0.178,0.785,Standard Zone
16944,MCKENZIE STREET,STREET,Intersection,0,0,3,1,0,0,0.499,0,0.429,0.073,0,1,0,0,831,0.116,0.108,0.145,0.262,0.369,0.488,0.207,0.268,0.167,0.54,0.267,Red Zone
9420,BOUNDARY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.52,0.974,0,0.026,997,0.176,0.126,0.187,0.338,0.173,0.344,0.438,0.156,0,0.164,0.812,Standard Zone
16242,GEORGES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.562,1,0,0,1036,0.177,0.169,0.197,0.296,0.161,0.412,0.477,0.105,0,0.149,0.798,Standard Zone
9744,BALLAN-EGERTON ROAD,ROAD,Intersection,0,0,0,0,0,0,0,0,0,0.071,0.929,1,0,0,1028,0.14,0.108,0.188,0.384,0.18,0.443,0.486,0.057,0,0.174,0.794,Standard Zone
5746,CUTTY SARK ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.504,0,0.496,0.98,0,0.021,846,0.14,0.06,0.183,0.258,0.359,0.549,0.204,0.204,0.067,0.421,0.462,Standard Zone
8540,MURRAY STREET,STREET,non-Intersection,0,0,0,0,1,0,,0,0.862,0.027,0,0.849,0.151,0,891,0.179,0.078,0.234,0.254,0.254,0.402,0.359,0.228,0.128,0.421,0.366,Standard Zone
17932,VIMINARIA ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.465,0.358,0.177,0.923,,,1045,0.147,0.118,0.206,0.412,0.118,0.444,0.519,0,0.073,0.293,0.634,Standard Zone
9430,GLENANES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.944,0,0.056,970,0.214,0.149,0.214,0.262,0.162,0.298,0.614,0.053,0.035,0.207,0.713,Standard Zone
19044,CERVI ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.696,0.304,1,0,0,979,0.196,0.116,0.183,0.29,0.214,0.571,0.464,0,0,0.156,0.844,Standard Zone
4742,STRATHMORE DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.987,0.013,0,1097,0.241,0.094,0.327,0.251,0.088,0.307,0.519,0.148,0,0.216,0.77,Standard Zone
16864,NORMAN DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0.046,0,0.954,0,0,0.982,0.018,0,926,0.126,0.081,0.193,0.27,0.33,0.577,0.269,0.125,0.054,0.399,0.512,Standard Zone
18450,DONALD MCLEANS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.519,0.454,1,0,0,897,0.167,0.106,0.191,0.304,0.232,0.383,0.374,0.178,0.028,0.27,0.652,Standard Zone
5624,BAMBRA-BOONAH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.973,0,,1050,0.199,0.091,0.182,0.354,0.174,0.482,0.42,0.111,0,0.33,0.642,Standard Zone
18528,POSSUM ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.984,0.016,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
10574,YORK STREET,STREET,non-Intersection,0,0,2,0,0,0,0,0,1,0,0,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
18434,JUBILEE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.952,0,1,0,0,897,0.167,0.106,0.191,0.304,0.232,0.383,0.374,0.178,0.028,0.27,0.652,Standard Zone
5922,ROBIN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.529,0.471,0,1,0,0,1050,0.106,0.058,0.111,0.314,0.411,0.678,0.271,0.068,0.037,0.305,0.659,Standard Zone
6974,MARLIN STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.642,0.052,0.307,1,0,0,975,0.168,0.053,0.212,0.301,0.266,0.365,0.404,0.212,0.034,0.341,0.591,Standard Zone
2928,WINGEEL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.926,0.056,0,944,0.163,0.101,0.17,0.354,0.212,0.472,0.389,0.148,0.047,0.189,0.716,Standard Zone
5572,JAMIESON STREET,STREET,non-Intersection,1,0,0,0,0,0,0,0,0.512,0,0.488,1,0,0,934,0.131,0.081,0.163,0.327,0.299,0.597,0.234,0.144,0.03,0.348,0.58,Standard Zone
1768,TRELOARS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.948,0.052,1,0,0,1001,0.185,0.102,0.195,0.348,0.169,0.505,0.361,0.103,0,0.178,0.785,Standard Zone
14514,KORUMBURRA-WARRAGUL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1003,0.215,0.103,0.189,0.307,0.186,0.349,0.477,0.116,0,0.133,0.8,Standard Zone
19570,BYRES ROAD,ROAD,non-Intersection,0,0,2,0,0,0,0.01,0,0.987,0.003,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
11186,LAING ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,993,0.138,0.106,0.131,0.374,0.251,0.49,0.353,0.186,0,0.253,0.727,Standard Zone
8764,ANGLERS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.826,0,0.174,0.921,0.08,0,965,0.151,0.065,0.235,0.314,0.235,0.532,0.275,0.22,0.023,0.409,0.503,Standard Zone
3014,CRESSY-SHELFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.976,0,,1016,0.201,0.114,0.245,0.281,0.159,0.36,0.51,0.12,0,0.135,0.841,Standard Zone
12988,BELLA VISTA DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.863,0,0.137,1,0,0,1022,0.27,0.104,0.282,0.224,0.121,0.377,0.457,0.12,0,0.205,0.795,Standard Zone
1530,DARCY STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0.028,0.938,0.007,0.028,0.99,0.01,0,970,0.272,0.143,0.382,0.145,0.059,0.302,0.502,0.184,0.013,0.286,0.692,Standard Zone
6500,WATERLOO STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.736,0,0.264,1,0,0,969,0.103,0.049,0.127,0.366,0.355,0.613,0.261,0.148,0.018,0.365,0.586,Standard Zone
19254,NEERIM NORTH-NOOJEE ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.905,0.095,0,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
18196,BANNOCKBURN-SHELFORD ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.989,0.011,0,992,0.214,0.109,0.299,0.184,0.194,0.332,0.519,0.164,0.02,0.253,0.708,Standard Zone
11508,MATHIESONS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.915,0.085,0,0.969,0,,938,0.145,0.072,0.163,0.404,0.217,0.5,0.372,0.077,0.067,0.215,0.696,Standard Zone
4842,DOMAIN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.814,0.186,0,1,0,0,1055,0.205,0.125,0.319,0.295,0.057,0.346,0.5,0.167,0.026,0.276,0.672,Standard Zone
19856,STAUGHTON STREET E,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.344,0,0.656,1,0,0,1017,0.191,0.08,0.206,0.338,0.186,0.461,0.426,0.044,0.022,0.125,0.831,Standard Zone
15254,BURKE STREET,STREET,Intersection,0,0,0,0,0,1,,0,0.766,0,0,0.977,0,0.023,1024,0.222,0.127,0.227,0.28,0.144,0.374,0.488,0.128,0.023,0.261,0.682,Standard Zone
10546,CLYDE STREET,STREET,non-Intersection,0,0,2,0,0,0,0,0,1,0,0,1,0,0,891,0.142,0.09,0.209,0.328,0.23,0.483,0.254,0.149,0.036,0.308,0.604,Standard Zone
9494,FINCHS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0.482,0,0,1,0,0,1020,0.252,0.118,0.232,0.239,0.159,0.347,0.597,0.073,0.021,0.148,0.775,Standard Zone
6704,LYNCHE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,0.151,0.11,0.146,0.381,0.212,0.454,0.395,0.101,0.019,0.188,0.719,Standard Zone
14588,PARKER ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1004,0.187,0.081,0.187,0.349,0.196,0.483,0.466,0.155,0.047,0.141,0.812,Standard Zone
18070,KINGFISHER WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,0.873,0.127,0,0.959,0.025,0,959,0.218,0.081,0.257,0.238,0.206,0.467,0.333,0.179,0.019,0.388,0.538,Standard Zone
16424,KINGS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1047,0.199,0.089,0.181,0.376,0.155,0.5,0.288,0.061,0,0.232,0.768,Standard Zone
6400,HENDERSON STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.265,0.735,0,1,0,0,1003,0.138,0.067,0.16,0.332,0.303,0.567,0.269,0.173,0.029,0.254,0.688,Standard Zone
2462,MCCARTHY SPUR ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,1,0,1,0,0,943,0.097,0.093,0.157,0.335,0.319,0.591,0.242,0.046,0,0.301,0.602,Standard Zone
6920,BACK BEACH ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.523,0,0.477,1,0,0,926,0.265,0.07,0.267,0.308,0.09,0.303,0.413,0.211,0.057,0.342,0.525,Standard Zone
8564,CAPE PATERSON ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.037,0.036,0.927,1,0,0,1060,0.164,0.107,0.171,0.352,0.206,0.443,0.405,0.101,0,0.106,0.83,Standard Zone
15018,GILLETT STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1055,0.318,0.113,0.227,0.23,0.112,0.299,0.646,0.075,0,0.083,0.892,Standard Zone
17520,COAST MINE ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,0.952,0.027,0,986,0.157,0.07,0.245,0.295,0.233,0.558,0.368,0.126,0.035,0.375,0.569,Standard Zone
9706,TED LYONS ROAD W,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1036,0.191,0.112,0.143,0.387,0.167,0.521,0.493,0.056,0,0.075,0.888,Standard Zone
7044,BATMAN STREET,STREET,non-Intersection,0,0,1,0,0,0,0,0,0.738,0,0.262,1,0,0,967,0.217,0.07,0.251,0.282,0.181,0.365,0.427,0.182,0.03,0.392,0.537,Standard Zone
5256,MCDOUGALL ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0.903,0.097,0,0.906,0.066,0,1038,0.183,0.07,0.183,0.315,0.249,0.483,0.384,0.119,0.057,0.368,0.536,Standard Zone
17476,HERSCHELL ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,1,0,0,0.973,0,,1050,0.199,0.091,0.182,0.354,0.174,0.482,0.42,0.111,0,0.33,0.642,Standard Zone
16920,RIPPLE DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1050,0.184,0.082,0.213,0.302,0.219,0.551,0.37,0.11,0,0.377,0.605,Standard Zone
5242,MCDOUGALL ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.981,0.019,0,0.906,0.066,0,1038,0.183,0.07,0.183,0.315,0.249,0.483,0.384,0.119,0.057,0.368,0.536,Standard Zone
1958,BERRINGA ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,897,0.167,0.106,0.191,0.304,0.232,0.383,0.374,0.178,0.028,0.27,0.652,Standard Zone
9432,SIMPSON STREET,STREET,Intersection,0,0,3,0,1,0,0.012,0,0.554,0.329,0,0.723,,0.258,942,0.15,0.123,0.174,0.289,0.264,0.457,0.304,0.217,0.071,0.477,0.394,Standard Zone
17792,FAIRMAN ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1049,0.201,0.108,0.204,0.341,0.146,0.432,0.484,0.053,0,0.115,0.885,Standard Zone
20032,BANTERING BAY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,833,0.085,0.053,0.182,0.334,0.346,0.602,0.118,0.237,0.034,0.474,0.457,Standard Zone
668,JACINTA WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1042,0.145,0.131,0.209,0.348,0.167,0.457,0.424,0.054,0,0.122,0.852,Standard Zone
5742,GELLIBRAND STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.778,0,0.222,0.98,0,0.021,846,0.14,0.06,0.183,0.258,0.359,0.549,0.204,0.204,0.067,0.421,0.462,Standard Zone
6110,SETTLEMENT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.659,0.244,0.098,1,0,0,1050,0.106,0.058,0.111,0.314,0.411,0.678,0.271,0.068,0.037,0.305,0.659,Standard Zone
3402,NAPIER STREET,STREET,non-Intersection,0,0,1,0,0,0,0,0,0.997,0,0.003,0.982,0.018,0,980,0.206,0.101,0.266,0.282,0.145,0.391,0.461,0.133,0.031,0.267,0.702,Standard Zone
10166,TRIGGS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.963,0,,989,0.231,0.081,0.175,0.325,0.188,0.424,0.424,0.091,0,0.156,0.805,Standard Zone
8174,GRAHAM STREET,STREET,Intersection,0,0,4,0,0,0,0.266,0,0.655,0.001,0,1,0,0,872,0.087,0.071,0.118,0.271,0.453,0.59,0.253,0.158,0.074,0.547,0.332,Red Zone
14268,KELLY ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1017,0.165,0.142,0.244,0.354,0.095,0.419,0.548,0.097,0,0.167,0.762,Standard Zone
19962,BIRD ROAD,ROAD,non-Intersection,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1036,0.162,0.115,0.193,0.359,0.172,0.396,0.566,0.057,0,0.064,0.937,Standard Zone
624,OLD MELBOURNE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1032,0.18,0.127,0.199,0.342,0.152,0.49,0.415,0.102,0,0.174,0.802,Red Zone
6498,SOUTHAMPTON STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,969,0.103,0.049,0.127,0.366,0.355,0.613,0.261,0.148,0.018,0.365,0.586,Standard Zone
4934,MOTTON ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.937,0.046,0,946,0.163,0.077,0.163,0.333,0.264,0.513,0.33,0.104,0.017,0.288,0.655,Standard Zone
2476,MCGAANS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.926,0.056,0,944,0.163,0.101,0.17,0.354,0.212,0.472,0.389,0.148,0.047,0.189,0.716,Standard Zone
16046,MORRIS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.017,0.983,1,0,0,1036,0.177,0.169,0.197,0.296,0.161,0.412,0.477,0.105,0,0.149,0.798,Standard Zone
1156,LIDGETT STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.947,0,0,0.897,0.103,0,975,0.176,0.131,0.263,0.267,0.164,0.371,0.543,0.121,0.098,0.359,0.511,Standard Zone
14892,WILLOW GROVE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.198,0.392,0.41,1,0,0,1047,0.212,0.105,0.188,0.379,0.117,0.495,0.495,0.081,0,0.121,0.853,Standard Zone
12820,MAPLE WAY,WAY,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1071,0.201,0.112,0.16,0.306,0.222,0.474,0.397,0.155,0,0.359,0.62,Standard Zone
8666,VENUS STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.942,0,0.058,1048,0.177,0.059,0.159,0.242,0.363,0.549,0.296,0.113,0.027,0.333,0.577,Standard Zone
14618,GORONG STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.756,0.244,0,0.944,0,,997,0.198,0.126,0.213,0.327,0.135,0.391,0.448,0.149,0,0.237,0.719,Standard Zone
12736,BALFOUR ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.544,0,0.456,0.957,0.017,0.026,993,0.248,0.104,0.269,0.206,0.173,0.411,0.463,0.142,0.013,0.302,0.634,Red Zone
3188,MILTON STREET,STREET,Intersection,0,0,2,0,0,0,0.179,0,0.493,0.131,0,0.989,0.011,0,992,0.214,0.109,0.299,0.184,0.194,0.332,0.519,0.164,0.02,0.253,0.708,Standard Zone
10000,LYNCH STREET,STREET,non-Intersection,0,0,1,0,0,0,0,0,1,0,0,1,0,0,950,0.211,0.094,0.278,0.276,0.142,0.418,0.464,0.137,0,0.238,0.709,Standard Zone
10902,CLARKES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.046,0,0.954,1,0,0,1001,0.185,0.102,0.195,0.348,0.169,0.505,0.361,0.103,0,0.178,0.785,Standard Zone
3768,CAPE OTWAY ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.961,0,,1060,0.211,0.123,0.208,0.331,0.127,0.448,0.471,0.081,0,0.125,0.875,Standard Zone
18082,DAWSON DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0.071,0.929,0,0,1,0,0,1022,0.27,0.104,0.282,0.224,0.121,0.377,0.457,0.12,0,0.205,0.795,Standard Zone
8100,OUTLOOK DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0.004,0,0.786,0.21,0,0.83,0.034,0.099,849,0.132,0.079,0.153,0.292,0.344,0.522,0.246,0.203,0.131,0.426,0.371,Red Zone
15656,GREAT OCEAN ROAD,ROAD,Intersection,0,0,1,0,0,0,0,0,0.359,0.642,0,0.906,0.066,0,1038,0.183,0.07,0.183,0.315,0.249,0.483,0.384,0.119,0.057,0.368,0.536,Red Zone
754,LERDERDERG GORGE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0.451,0,0.101,0.965,0.035,0,1017,0.121,0.148,0.189,0.351,0.192,0.423,0.505,0.052,0,0.118,0.853,Standard Zone
15676,GREENDALE-TRENTHAM ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.3,0.7,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
10472,CHERRY TREE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.977,0.023,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Standard Zone
1242,MALCOLM STREET,STREET,non-Intersection,0,0,0,0,0,1,0.257,0,0.743,0,0,0.796,0.127,0.077,936,0.168,0.078,0.187,0.228,0.339,0.433,0.339,0.181,0.11,0.473,0.362,Standard Zone
378,SIMMONS REEF ROAD,ROAD,non-Intersection,0,0,1,0,0,0,0,0,0.522,0.478,0,1,0,0,998,0.168,0.063,0.286,0.322,0.161,0.455,0.364,0.227,0.055,0.373,0.546,Standard Zone
10386,OLD GLENELG HIGHWAY,HIGHWAY,Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Red Zone
5758,KING ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,950,0.127,0.102,0.183,0.35,0.238,0.5,0.325,0.2,0,0.279,0.684,Standard Zone
1778,BRISBANE RANGES ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.712,0.288,1,0,0,1014,0.158,0.112,0.183,0.345,0.202,0.551,0.398,0.092,0,0.093,0.907,Standard Zone
10372,OLD GLENELG HIGHWAY,HIGHWAY,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,969,0.174,0.132,0.272,0.296,0.125,0.39,0.416,0.065,0,0.229,0.724,Standard Zone
2274,MOONLIGHT ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.926,0.056,0,944,0.163,0.101,0.17,0.354,0.212,0.472,0.389,0.148,0.047,0.189,0.716,Standard Zone
2662,SOUTH STEIGLITZ ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0.466,0.534,1,0,0,1022,0.167,0.073,0.162,0.432,0.167,0.452,0.425,0.096,0,0.196,0.772,Standard Zone
12302,FIRST STREET,STREET,non-Intersection,0,0,1,0,1,0,,0,0.65,0,0.23,0.941,0.059,0,887,0.246,0.121,0.287,0.224,0.122,0.346,0.363,0.257,0.055,0.325,0.587,Standard Zone
2944,FAIRVIEW ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,0.949,0,,1062,0.25,0.067,0.177,0.36,0.146,0.442,0.442,0.186,0,0.161,0.79,Standard Zone
12528,LILLICO ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1063,0.194,0.086,0.184,0.299,0.237,0.506,0.42,0.111,0.033,0.207,0.761,Standard Zone
4442,ZEALLY BAY ROAD,ROAD,Intersection,0,0,9,1,0,0,0.265,0,0.397,0.339,0,0.467,0.454,0.079,1011,0.151,0.097,0.29,0.29,0.172,0.51,0.286,0.153,0.07,0.43,0.475,Red Zone
9308,MAIN STREET,STREET,Intersection,0,0,2,0,0,0,,0,0.701,0.037,0,0.975,0,,986,0.2,0.122,0.226,0.317,0.135,0.411,0.411,0.169,0.019,0.204,0.739,Standard Zone
796,BONNIE VALE ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,,,0.568,0.965,0.035,0,1017,0.121,0.148,0.189,0.351,0.192,0.423,0.505,0.052,0,0.118,0.853,Standard Zone
4228,ENDEAVOUR DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,0.852,0.148,0,1018,0.182,0.131,0.233,0.269,0.185,0.396,0.44,0.154,0.041,0.331,0.595,Standard Zone
16886,PACIFIC DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1077,0.272,0.083,0.236,0.272,0.137,0.391,0.486,0.101,0,0.323,0.652,Standard Zone
7268,PANORAMA DRIVE,DRIVE,non-Intersection,0,0,0,0,0,0,0,0,0.934,0.066,0,0.953,0.047,0,1017,0.118,0.063,0.15,0.281,0.389,0.634,0.267,0.129,0.058,0.39,0.513,Standard Zone
1358,MEIKLE STREET,STREET,Intersection,0,0,2,0,0,0,0.021,0,0.563,0.392,0,0.87,0.13,0,1005,0.226,0.095,0.363,0.212,0.103,0.342,0.505,0.13,0.043,0.279,0.64,Standard Zone
13414,SMITH STREET,STREET,non-Intersection,0,1,12,1,0,0,0.762,0.032,0.049,0,0,0.759,0.09,0.115,984,0.145,0.092,0.192,0.289,0.282,0.433,0.346,0.164,0.115,0.416,0.428,Red Zone
16402,KNOTTS SIDING ROAD,ROAD,non-Intersection,1,0,0,0,0,0,,,0.558,0.097,0,0.805,,0.044,840,0.236,0.065,0.232,0.272,0.196,0.492,0.365,0.238,0.059,0.398,0.424,Standard Zone
9922,LACYS ROAD,ROAD,non-Intersection,0,0,0,0,0,0,,,0.495,0,0,1,0,0,1017,0.221,0.139,0.208,0.313,0.119,0.37,0.556,0.13,0,0.135,0.832,Standard Zone
12684,PRINCES WAY,WAY,Intersection,1,1,9,0,0,0,0.471,0,0.508,0.021,0,0.498,0.192,0.31,877,0.038,0.109,0.1,0.233,0.519,0.577,0.218,0.128,0.147,0.554,0.245,Standard Zone
20228,DAVINE STREET,STREET,non-Intersection,0,0,0,0,0,0,0,0,0.767,0.233,0,0.815,0.139,0.046,801,0.199,0.147,0.33,0.215,0.109,0.279,0.23,0.443,0.08,0.471,0.348,Standard Zone
7624,POLWARTH ROAD,ROAD,non-Intersection,0,0,0,0,0,0,0,0,0.963,0.036,0,0.746,0.059,0.123,1037,0.122,0.059,0.229,0.27,0.321,0.576,0.303,0.076,0.069,0.429,0.461,Standard Zone
