RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day
7163,SM-12,31/10/2011,2011,Oct,2,red,Clear,3.3,3,87,0,Autumn,No,Monday,yes
6129,SM-05,17/9/2011,2011,Sep,23,white,Clear,13.6,14,82,11,Summer,No,Saturday,No
7220,SM-10,2/11/2011,2011,Nov,11,yellow,Clear,11.7,12,71,9,Autumn,No,Wednesday,yes
2978,SM-09,9/5/2011,2011,May,0,green,Clear,13.6,14,82,6,Spring,No,Monday,yes
753,SM-05,3/2/2011,2011,Feb,19,green,Clear,1.4,1,40,0,Winter,No,Thursday,yes
7852,SM-04,28/11/2011,2011,Nov,20,blue,Mist and Cloudy,17.4,18,73,17,Autumn,No,Monday,yes
3183,SM-12,17/5/2011,2011,May,13,white,Mist and Cloudy,18.3,19,88,22,Spring,No,Tuesday,yes
5436,SM-09,19/8/2011,2011,Aug,10,yellow,Clear,25.8,29,62,6,Summer,No,Friday,yes
1428,SM-10,4/3/2011,2011,Mar,19,green,Clear,7,4,61,17,Winter,No,Friday,yes
8561,SM-10,28/12/2011,2011,Dec,12,black,Clear,8,3,46,37,Winter,No,Wednesday,yes
8393,SM-05,21/12/2011,2011,Dec,9,purple,Mist and Cloudy,10.8,11,87,15,Winter,No,Wednesday,yes
8641,SM-06,31/12/2011,2011,Dec,20,white,Clear,11.7,12,54,15,Winter,No,Saturday,No
5205,SM-12,9/8/2011,2011,Aug,19,black,Clear,29.6,33,49,7,Summer,No,Tuesday,yes
6551,SM-12,5/10/2011,2011,Oct,13,black,Clear,22.1,25,41,15,Autumn,No,Wednesday,yes
5605,SM-05,26/8/2011,2011,Aug,11,red,Mist and Cloudy,27.7,31,62,0,Summer,No,Friday,yes
1104,SM-12,18/2/2011,2011,Feb,18,black,Clear,22.1,25,33,22,Winter,No,Friday,yes
1744,SM-01,18/3/2011,2011,Mar,9,grey,Clear,13.6,14,63,15,Winter,No,Friday,yes
2193,SM-13,6/4/2011,2011,Apr,6,blue,Clear,3.3,1,70,7,Spring,No,Wednesday,yes
3344,SM-13,24/5/2011,2011,May,6,white,Mist and Cloudy,19.3,20,94,13,Spring,No,Tuesday,yes
758,SM-08,4/2/2011,2011,Feb,0,yellow,Mist and Cloudy,1.4,1,44,0,Winter,No,Friday,yes
5583,SM-01,25/8/2011,2011,Aug,13,red,Clear,24.9,28,79,7,Summer,No,Thursday,yes
3084,SM-12,13/5/2011,2011,May,10,green,Mist and Cloudy,16.4,17,83,9,Spring,No,Friday,yes
8499,SM-14,25/12/2011,2011,Dec,20,yellow,Clear,7,6,49,6,Winter,Yes,Sunday,No
6846,SM-12,17/10/2011,2011,Oct,20,blue,Clear,16.4,17,77,7,Autumn,No,Monday,yes
2354,SM-03,13/4/2011,2011,Apr,0,black,Mist and Cloudy,10.8,11,100,20,Spring,No,Wednesday,yes
7579,SM-04,17/11/2011,2011,Nov,10,purple,Mist and Cloudy,8,4,61,22,Autumn,No,Thursday,yes
6457,SM-01,1/10/2011,2011,Oct,15,white,Mist and Cloudy,11.7,12,71,19,Autumn,No,Saturday,No
5128,SM-04,6/8/2011,2011,Aug,14,black,Clear,30.5,35,52,17,Summer,No,Saturday,No
3252,SM-05,20/5/2011,2011,May,10,grey,Clear,18.3,19,64,13,Spring,No,Friday,yes
2248,SM-14,8/4/2011,2011,Apr,13,white,Light Rain or Snow,8.9,6,76,19,Spring,No,Friday,yes
5298,SM-04,13/8/2011,2011,Aug,16,green,Mist and Cloudy,24.9,28,74,19,Summer,No,Saturday,No
7157,SM-14,30/10/2011,2011,Oct,20,white,Clear,8,8,57,0,Autumn,No,Sunday,No
6922,SM-07,21/10/2011,2011,Oct,1,black,Clear,10.8,11,62,15,Autumn,No,Friday,yes
3498,SM-11,30/5/2011,2011,May,16,purple,Clear,33.4,36,37,19,Spring,Yes,Monday,No
4094,SM-11,24/6/2011,2011,Jun,12,blue,Clear,29.6,31,41,19,Summer,No,Friday,yes
7091,SM-05,28/10/2011,2011,Oct,2,green,Clear,7,4,66,19,Autumn,No,Friday,yes
6513,SM-01,3/10/2011,2011,Oct,23,red,Mist and Cloudy,10.8,11,82,7,Autumn,No,Monday,yes
1042,SM-04,16/2/2011,2011,Feb,4,yellow,Clear,1.4,-3,51,13,Winter,No,Wednesday,yes
4367,SM-01,5/7/2011,2011,Jul,21,yellow,Clear,28.7,33,62,17,Summer,No,Tuesday,yes
8272,SM-10,16/12/2011,2011,Dec,8,white,Clear,8.9,6,46,28,Autumn,No,Friday,yes
287,SM-14,13/1/2011,2011,Jan,10,white,Mist and Cloudy,-0.5,-7,50,24,Winter,No,Thursday,yes
2173,SM-12,5/4/2011,2011,Apr,10,blue,Light Rain or Snow,8,4,81,26,Spring,No,Tuesday,yes
6141,SM-01,18/9/2011,2011,Sep,11,purple,Clear,16.4,17,68,15,Summer,No,Sunday,No
4528,SM-07,12/7/2011,2011,Jul,14,yellow,Clear,34.3,40,42,20,Summer,No,Tuesday,yes
4023,SM-07,21/6/2011,2011,Jun,13,yellow,Clear,26.8,30,66,11,Summer,No,Tuesday,yes
200,SM-05,9/1/2011,2011,Jan,15,black,Clear,2.3,-3,35,24,Winter,No,Sunday,No
1613,SM-08,12/3/2011,2011,Mar,17,white,Clear,13.6,14,44,22,Winter,No,Saturday,No
7056,SM-10,26/10/2011,2011,Oct,15,white,Mist and Cloudy,16.4,17,77,0,Autumn,No,Wednesday,yes
2880,SM-05,4/5/2011,2011,May,22,black,Clear,9.9,10,62,15,Spring,No,Wednesday,yes
2308,SM-13,11/4/2011,2011,Apr,1,purple,Clear,13.6,14,94,19,Spring,No,Monday,yes
6084,SM-09,16/9/2011,2011,Sep,2,red,Clear,10.8,11,71,19,Summer,No,Friday,yes
1377,SM-13,2/3/2011,2011,Mar,16,yellow,Clear,17.4,18,19,22,Winter,No,Wednesday,yes
2252,SM-11,8/4/2011,2011,Apr,17,grey,Light Rain or Snow,7,4,93,17,Spring,No,Friday,yes
4686,SM-13,19/7/2011,2011,Jul,4,black,Clear,25.8,29,70,9,Summer,No,Tuesday,yes
7333,SM-14,7/11/2011,2011,Nov,4,purple,Clear,7,7,93,0,Autumn,No,Monday,yes
8638,SM-07,31/12/2011,2011,Dec,17,yellow,Clear,11.7,12,54,13,Winter,No,Saturday,No
7641,SM-12,20/11/2011,2011,Nov,0,purple,Clear,9.9,10,66,11,Autumn,No,Sunday,No
1034,SM-12,15/2/2011,2011,Feb,19,black,Clear,5.2,3,26,9,Winter,No,Tuesday,yes
7227,SM-10,2/11/2011,2011,Nov,18,grey,Clear,11.7,12,71,11,Autumn,No,Wednesday,yes
3508,SM-12,31/5/2011,2011,May,2,black,Mist and Cloudy,23,23,94,9,Spring,No,Tuesday,yes
1450,SM-05,5/3/2011,2011,Mar,17,green,Mist and Cloudy,14.6,15,59,24,Winter,No,Saturday,No
3769,SM-10,10/6/2011,2011,Jun,23,blue,Clear,25.8,30,74,11,Spring,No,Friday,yes
4464,SM-02,9/7/2011,2011,Jul,22,yellow,Clear,25.8,29,62,11,Summer,No,Saturday,No
1454,SM-11,5/3/2011,2011,Mar,21,blue,Mist and Cloudy,12.7,13,72,22,Winter,No,Saturday,No
6390,SM-09,28/9/2011,2011,Sep,20,green,Light Rain or Snow,20.2,21,83,20,Autumn,No,Wednesday,yes
7833,SM-12,28/11/2011,2011,Nov,0,yellow,Clear,13.6,14,77,19,Autumn,No,Monday,yes
8298,SM-10,17/12/2011,2011,Dec,10,purple,Mist and Cloudy,4.2,0,52,19,Autumn,No,Saturday,No
2320,SM-13,11/4/2011,2011,Apr,14,red,Mist and Cloudy,25.8,28,54,24,Spring,No,Monday,yes
3328,SM-12,23/5/2011,2011,May,14,blue,Mist and Cloudy,25.8,29,62,35,Spring,No,Monday,yes
3303,SM-01,22/5/2011,2011,May,13,white,Mist and Cloudy,23,25,54,15,Spring,No,Sunday,No
6943,SM-01,21/10/2011,2011,Oct,22,yellow,Clear,11.7,12,54,11,Autumn,No,Friday,yes
4539,SM-11,13/7/2011,2011,Jul,1,yellow,Clear,27.7,30,55,0,Summer,No,Wednesday,yes
1513,SM-10,8/3/2011,2011,Mar,10,red,Mist and Cloudy,6.1,3,33,13,Winter,No,Tuesday,yes
4322,SM-01,4/7/2011,2011,Jul,0,red,Clear,22.1,22,83,9,Summer,Yes,Monday,No
4861,SM-06,26/7/2011,2011,Jul,11,yellow,Clear,30.5,31,30,0,Summer,No,Tuesday,yes
8333,SM-02,18/12/2011,2011,Dec,21,red,Clear,2.3,2,64,0,Autumn,No,Sunday,No
91,SM-12,4/1/2011,2011,Jan,23,purple,Clear,1.4,-1,69,6,Winter,No,Tuesday,yes
4308,SM-05,3/7/2011,2011,Jul,10,red,Clear,26.8,30,66,11,Summer,No,Sunday,No
6184,SM-01,20/9/2011,2011,Sep,6,blue,Mist and Cloudy,17.4,18,88,13,Summer,No,Tuesday,yes
4408,SM-14,7/7/2011,2011,Jul,14,purple,Clear,32.4,36,41,17,Summer,No,Thursday,yes
1913,SM-12,25/3/2011,2011,Mar,12,black,Clear,7,4,42,17,Spring,No,Friday,yes
5709,SM-10,31/8/2011,2011,Aug,8,grey,Clear,21.1,24,69,0,Summer,No,Wednesday,yes
5220,SM-01,10/8/2011,2011,Aug,10,black,Clear,29.6,32,43,15,Summer,No,Wednesday,yes
6199,SM-14,20/9/2011,2011,Sep,21,green,Clear,18.3,19,94,0,Summer,No,Tuesday,yes
3978,SM-07,19/6/2011,2011,Jun,16,red,Mist and Cloudy,27.7,29,48,0,Spring,No,Sunday,No
8205,SM-13,13/12/2011,2011,Dec,13,red,Clear,10.8,11,37,22,Autumn,No,Tuesday,yes
4643,SM-04,17/7/2011,2011,Jul,9,grey,Clear,25.8,28,58,15,Summer,No,Sunday,No
869,SM-14,8/2/2011,2011,Feb,16,black,Clear,2.3,-4,35,35,Winter,No,Tuesday,yes
5342,SM-14,15/8/2011,2011,Aug,12,grey,Clear,26.8,29,58,19,Summer,No,Monday,yes
5478,SM-06,21/8/2011,2011,Aug,4,black,Clear,24,26,83,15,Summer,No,Sunday,No
4895,SM-11,27/7/2011,2011,Jul,21,black,Clear,26.8,28,48,7,Summer,No,Wednesday,yes
6908,SM-14,20/10/2011,2011,Oct,11,red,Clear,14.6,15,55,35,Autumn,No,Thursday,yes
1814,SM-11,21/3/2011,2011,Mar,8,green,Mist and Cloudy,6.1,2,87,28,Spring,No,Monday,yes
8289,SM-01,17/12/2011,2011,Dec,1,grey,Mist and Cloudy,6.1,3,52,17,Autumn,No,Saturday,No
1106,SM-09,18/2/2011,2011,Feb,20,yellow,Clear,20.2,25,31,13,Winter,No,Friday,yes
3100,SM-11,14/5/2011,2011,May,2,black,Mist and Cloudy,15.5,16,88,9,Spring,No,Saturday,No
2327,SM-04,11/4/2011,2011,Apr,21,green,Clear,23,25,61,17,Spring,No,Monday,yes
6226,SM-14,22/9/2011,2011,Sep,0,grey,Clear,20.2,18,94,7,Summer,No,Thursday,yes
3434,SM-13,28/5/2011,2011,May,0,grey,Clear,19.3,20,88,9,Spring,No,Saturday,No
4245,SM-03,30/6/2011,2011,Jun,19,yellow,Clear,26.8,27,33,13,Summer,No,Thursday,yes
5529,SM-12,23/8/2011,2011,Aug,7,blue,Clear,20.2,25,49,13,Summer,No,Tuesday,yes
3051,SM-07,12/5/2011,2011,May,1,red,Clear,13.6,14,88,15,Spring,No,Thursday,yes
1956,SM-02,27/3/2011,2011,Mar,8,blue,Clear,1.4,-3,69,15,Spring,No,Sunday,No
3420,SM-12,27/5/2011,2011,May,10,black,Clear,25.8,28,54,26,Spring,No,Friday,yes
6518,SM-11,4/10/2011,2011,Oct,4,blue,Clear,10.8,11,82,6,Autumn,No,Tuesday,yes
3405,SM-03,26/5/2011,2011,May,19,red,Clear,28.7,30,46,22,Spring,No,Thursday,yes
2829,SM-03,2/5/2011,2011,May,19,purple,Mist and Cloudy,21.1,24,69,9,Spring,No,Monday,yes
6070,SM-09,15/9/2011,2011,Sep,12,grey,Mist and Cloudy,23,25,69,20,Summer,No,Thursday,yes
6617,SM-02,8/10/2011,2011,Oct,7,purple,Clear,11.7,12,94,6,Autumn,No,Saturday,No
3457,SM-09,28/5/2011,2011,May,23,green,Clear,22.1,22,83,13,Spring,No,Saturday,No
5523,SM-02,23/8/2011,2011,Aug,1,blue,Clear,19.3,20,49,13,Summer,No,Tuesday,yes
4520,SM-06,12/7/2011,2011,Jul,6,blue,Clear,26.8,29,58,15,Summer,No,Tuesday,yes
6688,SM-10,11/10/2011,2011,Oct,6,black,Clear,16.4,17,83,6,Autumn,No,Tuesday,yes
5912,SM-04,8/9/2011,2011,Sep,21,green,Light Rain or Snow,22.1,21,94,7,Summer,No,Thursday,yes
2833,SM-08,2/5/2011,2011,May,23,white,Mist and Cloudy,18.3,19,83,13,Spring,No,Monday,yes
4083,SM-03,24/6/2011,2011,Jun,1,grey,Clear,23,24,83,22,Summer,No,Friday,yes
6126,SM-14,17/9/2011,2011,Sep,20,black,Clear,16.4,17,68,9,Summer,No,Saturday,No
4763,SM-05,22/7/2011,2011,Jul,9,grey,Clear,32.4,43,63,6,Summer,No,Friday,yes
7346,SM-14,7/11/2011,2011,Nov,17,red,Clear,15.5,16,45,11,Autumn,No,Monday,yes
7559,SM-14,16/11/2011,2011,Nov,14,grey,Mist and Cloudy,13.6,14,100,9,Autumn,No,Wednesday,yes
1888,SM-14,24/3/2011,2011,Mar,11,white,Mist and Cloudy,6.1,2,81,20,Spring,No,Thursday,yes
6369,SM-02,27/9/2011,2011,Sep,23,yellow,Clear,20.2,20,88,6,Autumn,No,Tuesday,yes
3648,SM-07,5/6/2011,2011,Jun,22,yellow,Clear,22.1,23,78,15,Spring,No,Sunday,No
32,SM-02,2/1/2011,2011,Jan,9,purple,Mist and Cloudy,9.9,10,76,15,Winter,No,Sunday,No
5580,SM-02,25/8/2011,2011,Aug,10,red,Mist and Cloudy,26.8,30,66,20,Summer,No,Thursday,yes
2276,SM-02,9/4/2011,2011,Apr,17,black,Mist and Cloudy,9.9,10,82,6,Spring,No,Saturday,No
116,SM-13,6/1/2011,2011,Jan,1,black,Clear,-0.5,-1,64,0,Winter,No,Thursday,yes
6721,SM-07,12/10/2011,2011,Oct,15,purple,Light Rain or Snow,17.4,18,94,17,Autumn,No,Wednesday,yes
6664,SM-03,10/10/2011,2011,Oct,6,red,Clear,12.7,13,94,0,Autumn,Yes,Monday,No
936,SM-01,11/2/2011,2011,Feb,15,white,Clear,7,5,21,11,Winter,No,Friday,yes
6271,SM-12,23/9/2011,2011,Sep,21,grey,Clear,20.2,17,100,11,Autumn,No,Friday,yes
3471,SM-06,29/5/2011,2011,May,13,blue,Clear,25.8,29,70,19,Spring,No,Sunday,No
4077,SM-09,23/6/2011,2011,Jun,19,white,Clear,25.8,29,70,24,Summer,No,Thursday,yes
4680,SM-06,18/7/2011,2011,Jul,22,blue,Clear,27.7,32,66,15,Summer,No,Monday,yes
4138,SM-13,26/6/2011,2011,Jun,8,grey,Clear,22.1,25,61,13,Summer,No,Sunday,No
3306,SM-04,22/5/2011,2011,May,16,grey,Clear,24,26,61,9,Spring,No,Sunday,No
3705,SM-03,8/6/2011,2011,Jun,7,green,Clear,23,25,74,7,Spring,No,Wednesday,yes
4363,SM-05,5/7/2011,2011,Jul,17,green,Clear,30.5,34,46,7,Summer,No,Tuesday,yes
1192,SM-12,22/2/2011,2011,Feb,17,white,Clear,2.3,-2,51,15,Winter,No,Tuesday,yes
3490,SM-02,30/5/2011,2011,May,8,red,Mist and Cloudy,23,23,89,7,Spring,Yes,Monday,No
152,SM-04,7/1/2011,2011,Jan,15,blue,Mist and Cloudy,1.4,-2,37,11,Winter,No,Friday,yes
2543,SM-08,20/4/2011,2011,Apr,21,purple,Clear,23,25,36,19,Spring,No,Wednesday,yes
8630,SM-04,31/12/2011,2011,Dec,9,grey,Clear,9.9,10,76,0,Winter,No,Saturday,No
585,SM-14,26/1/2011,2011,Jan,16,yellow,Heavy Rain or Snow,2.3,-3,93,22,Winter,No,Wednesday,yes
5678,SM-11,30/8/2011,2011,Aug,1,grey,Clear,18.3,19,68,7,Summer,No,Tuesday,yes
1556,SM-05,10/3/2011,2011,Mar,7,blue,Light Rain or Snow,9.9,10,0,15,Winter,No,Thursday,yes
3750,SM-08,10/6/2011,2011,Jun,4,purple,Clear,23,24,78,11,Spring,No,Friday,yes
472,SM-01,21/1/2011,2011,Jan,17,black,Clear,-1.4,-8,28,24,Winter,No,Friday,yes
4697,SM-05,19/7/2011,2011,Jul,15,white,Clear,33.4,38,44,13,Summer,No,Tuesday,yes
2282,SM-04,9/4/2011,2011,Apr,23,grey,Mist and Cloudy,9.9,10,87,6,Spring,No,Saturday,No
8639,SM-06,31/12/2011,2011,Dec,18,white,Clear,11.7,12,54,9,Winter,No,Saturday,No
5980,SM-11,11/9/2011,2011,Sep,17,green,Clear,25.8,28,51,9,Summer,No,Sunday,No
5110,SM-14,5/8/2011,2011,Aug,20,red,Clear,25.8,28,58,15,Summer,No,Friday,yes
3106,SM-13,14/5/2011,2011,May,8,blue,Light Rain or Snow,15.5,16,94,0,Spring,No,Saturday,No
570,SM-05,25/1/2011,2011,Jan,23,black,Mist and Cloudy,2.3,-1,64,11,Winter,No,Tuesday,yes
8009,SM-03,5/12/2011,2011,Dec,9,purple,Mist and Cloudy,8.9,8,87,6,Autumn,No,Monday,yes
4006,SM-01,20/6/2011,2011,Jun,20,red,Clear,23,25,69,15,Spring,No,Monday,yes
4502,SM-05,11/7/2011,2011,Jul,12,black,Clear,31.5,37,53,19,Summer,No,Monday,yes
469,SM-11,21/1/2011,2011,Jan,14,grey,Clear,1.4,-6,25,35,Winter,No,Friday,yes
7170,SM-05,31/10/2011,2011,Oct,9,yellow,Mist and Cloudy,7,5,76,11,Autumn,No,Monday,yes
6157,SM-06,19/9/2011,2011,Sep,3,black,Mist and Cloudy,15.5,16,77,9,Summer,No,Monday,yes
265,SM-08,12/1/2011,2011,Jan,12,yellow,Clear,1.4,-6,47,39,Winter,No,Wednesday,yes
6643,SM-05,9/10/2011,2011,Oct,9,white,Clear,15.5,16,77,0,Autumn,No,Sunday,No
3817,SM-10,12/6/2011,2011,Jun,23,red,Clear,22.1,23,78,13,Spring,No,Sunday,No
8179,SM-02,12/12/2011,2011,Dec,11,black,Mist and Cloudy,4.2,3,60,6,Autumn,No,Monday,yes
5424,SM-04,18/8/2011,2011,Aug,22,yellow,Mist and Cloudy,24.9,28,74,7,Summer,No,Thursday,yes
1603,SM-05,12/3/2011,2011,Mar,7,yellow,Clear,3.3,-1,70,13,Winter,No,Saturday,No
3342,SM-07,24/5/2011,2011,May,4,black,Clear,20.2,20,88,7,Spring,No,Tuesday,yes
6655,SM-04,9/10/2011,2011,Oct,21,red,Clear,17.4,18,83,7,Autumn,No,Sunday,No
2654,SM-12,25/4/2011,2011,Apr,12,white,Clear,23,25,74,17,Spring,No,Monday,yes
7242,SM-11,3/11/2011,2011,Nov,9,grey,Mist and Cloudy,8.9,7,81,13,Autumn,No,Thursday,yes
5597,SM-12,26/8/2011,2011,Aug,3,blue,Clear,20.2,20,88,7,Summer,No,Friday,yes
350,SM-14,16/1/2011,2011,Jan,2,white,Clear,4.2,3,56,6,Winter,No,Sunday,No
7232,SM-14,2/11/2011,2011,Nov,23,black,Clear,8.9,8,76,6,Autumn,No,Wednesday,yes
7676,SM-09,21/11/2011,2011,Nov,11,yellow,Mist and Cloudy,16.4,17,83,7,Autumn,No,Monday,yes
3764,SM-11,10/6/2011,2011,Jun,18,green,Clear,29.6,35,59,15,Spring,No,Friday,yes
2001,SM-06,29/3/2011,2011,Mar,6,blue,Clear,2.3,-2,41,20,Spring,No,Tuesday,yes
4632,SM-04,16/7/2011,2011,Jul,22,grey,Clear,24.9,27,65,19,Summer,No,Saturday,No
7791,SM-11,26/11/2011,2011,Nov,6,blue,Mist and Cloudy,6.1,5,75,6,Autumn,No,Saturday,No
4968,SM-02,30/7/2011,2011,Jul,22,red,Clear,28.7,31,52,7,Summer,No,Saturday,No
2347,SM-14,12/4/2011,2011,Apr,17,black,Light Rain or Snow,12.7,13,77,15,Spring,No,Tuesday,yes
2232,SM-13,7/4/2011,2011,Apr,21,blue,Mist and Cloudy,12.7,13,67,19,Spring,No,Thursday,yes
3143,SM-07,15/5/2011,2011,May,21,green,Clear,17.4,18,88,0,Spring,No,Sunday,No
3031,SM-02,11/5/2011,2011,May,5,green,Clear,13.6,14,88,9,Spring,No,Wednesday,yes
6021,SM-04,13/9/2011,2011,Sep,11,white,Clear,24.9,27,61,11,Summer,No,Tuesday,yes
3519,SM-01,31/5/2011,2011,May,13,green,Clear,34.3,39,39,11,Spring,No,Tuesday,yes
4615,SM-10,16/7/2011,2011,Jul,5,purple,Clear,19.3,20,78,6,Summer,No,Saturday,No
8447,SM-09,23/12/2011,2011,Dec,15,blue,Clear,9.9,10,54,24,Winter,No,Friday,yes
2822,SM-12,2/5/2011,2011,May,12,red,Clear,21.1,24,69,15,Spring,No,Monday,yes
6834,SM-14,17/10/2011,2011,Oct,8,purple,Mist and Cloudy,15.5,16,51,17,Autumn,No,Monday,yes
5217,SM-07,10/8/2011,2011,Aug,7,blue,Clear,24.9,27,58,6,Summer,No,Wednesday,yes
7704,SM-01,22/11/2011,2011,Nov,15,,Light Rain or Snow,12.7,13,94,0,Autumn,No,Tuesday,yes
8466,SM-09,24/12/2011,2011,Dec,10,white,Clear,6.1,1,42,33,Winter,No,Saturday,No
4469,SM-02,10/7/2011,2011,Jul,3,grey,Clear,23,25,74,6,Summer,No,Sunday,No
1971,SM-08,27/3/2011,2011,Mar,23,black,Clear,4.2,1,44,13,Spring,No,Sunday,No
4392,SM-13,6/7/2011,2011,Jul,22,black,Clear,24.9,28,79,13,Summer,No,Wednesday,yes
5691,SM-06,30/8/2011,2011,Aug,14,blue,Clear,26.8,27,33,11,Summer,No,Tuesday,yes
583,SM-14,26/1/2011,2011,Jan,14,red,Light Rain or Snow,2.3,-3,93,24,Winter,No,Wednesday,yes
1969,SM-01,27/3/2011,2011,Mar,21,blue,Clear,4.2,1,41,11,Spring,No,Sunday,No
1922,SM-14,25/3/2011,2011,Mar,21,red,Mist and Cloudy,6.1,4,39,11,Spring,No,Friday,yes
1279,SM-02,26/2/2011,2011,Feb,11,black,Clear,6.1,6,45,0,Winter,No,Saturday,No
6925,SM-07,21/10/2011,2011,Oct,4,yellow,Clear,8.9,7,71,11,Autumn,No,Friday,yes
555,SM-11,25/1/2011,2011,Jan,8,red,Mist and Cloudy,-0.5,-4,74,9,Winter,No,Tuesday,yes
374,SM-04,17/1/2011,2011,Jan,2,grey,Mist and Cloudy,0.5,-5,43,17,Winter,Yes,Monday,No
5248,SM-08,11/8/2011,2011,Aug,14,white,Clear,29.6,30,29,0,Summer,No,Thursday,yes
4997,SM-02,1/8/2011,2011,Aug,3,yellow,Clear,24.9,28,79,11,Summer,No,Monday,yes
3546,SM-02,1/6/2011,2011,Jun,16,red,Clear,32.4,37,47,20,Spring,No,Wednesday,yes
675,SM-04,31/1/2011,2011,Jan,11,red,Mist and Cloudy,-0.5,-6,59,13,Winter,No,Monday,yes
2445,SM-11,16/4/2011,2011,Apr,19,red,Mist and Cloudy,16.4,17,94,28,Spring,No,Saturday,No
8469,SM-11,24/12/2011,2011,Dec,13,yellow,Clear,8,4,39,20,Winter,No,Saturday,No
6822,SM-09,16/10/2011,2011,Oct,20,purple,Clear,17.4,18,52,31,Autumn,No,Sunday,No
6569,SM-08,6/10/2011,2011,Oct,7,black,Clear,11.7,12,62,13,Autumn,No,Thursday,yes
6481,SM-08,2/10/2011,2011,Oct,15,white,Light Rain or Snow,8.9,6,81,17,Autumn,No,Sunday,No
4598,SM-05,15/7/2011,2011,Jul,12,black,Clear,24.9,27,48,13,Summer,No,Friday,yes
8575,SM-07,29/12/2011,2011,Dec,2,black,Clear,1.4,-1,51,7,Winter,No,Thursday,yes
642,SM-07,30/1/2011,2011,Jan,1,yellow,Clear,-1.4,-2,80,0,Winter,No,Sunday,No
1874,SM-06,23/3/2011,2011,Mar,21,red,Light Rain or Snow,7,3,100,28,Spring,No,Wednesday,yes
5140,SM-04,7/8/2011,2011,Aug,2,purple,Mist and Cloudy,24.9,28,84,15,Summer,No,Sunday,No
4593,SM-03,15/7/2011,2011,Jul,7,grey,Clear,22.1,24,65,7,Summer,No,Friday,yes
6937,SM-01,21/10/2011,2011,Oct,16,black,Clear,15.5,16,45,17,Autumn,No,Friday,yes
3055,SM-04,12/5/2011,2011,May,5,purple,Clear,11.7,12,94,9,Spring,No,Thursday,yes
3530,SM-02,1/6/2011,2011,Jun,0,white,Clear,24.9,28,79,11,Spring,No,Wednesday,yes
7516,SM-11,14/11/2011,2011,Nov,19,yellow,Clear,20.2,25,53,20,Autumn,No,Monday,yes
2084,SM-14,1/4/2011,2011,Apr,17,white,Clear,8,4,46,22,Spring,No,Friday,yes
7198,SM-02,1/11/2011,2011,Nov,13,yellow,Clear,14.6,15,55,13,Autumn,No,Tuesday,yes
6142,SM-14,18/9/2011,2011,Sep,12,red,Clear,17.4,18,64,9,Summer,No,Sunday,No
5297,SM-03,13/8/2011,2011,Aug,15,purple,Light Rain or Snow,24,26,79,24,Summer,No,Saturday,No
4962,SM-08,30/7/2011,2011,Jul,16,white,Clear,34.3,36,27,15,Summer,No,Saturday,No
4673,SM-05,18/7/2011,2011,Jul,15,grey,Clear,31.5,37,53,22,Summer,No,Monday,yes
669,SM-11,31/1/2011,2011,Jan,5,green,Clear,0.5,-5,64,19,Winter,No,Monday,yes
7548,SM-07,16/11/2011,2011,Nov,3,green,Mist and Cloudy,13.6,14,94,7,Autumn,No,Wednesday,yes
866,SM-11,8/2/2011,2011,Feb,13,yellow,Mist and Cloudy,3.3,-3,32,30,Winter,No,Tuesday,yes
1912,SM-13,25/3/2011,2011,Mar,11,white,Clear,6.1,3,45,19,Spring,No,Friday,yes
4536,SM-06,12/7/2011,2011,Jul,22,green,Clear,29.6,32,46,9,Summer,No,Tuesday,yes
721,SM-05,2/2/2011,2011,Feb,10,white,Mist and Cloudy,2.3,2,100,0,Winter,No,Wednesday,yes
7589,SM-03,17/11/2011,2011,Nov,20,blue,Clear,6.1,3,42,19,Autumn,No,Thursday,yes
234,SM-07,11/1/2011,2011,Jan,1,red,Clear,-1.4,-6,59,11,Winter,No,Tuesday,yes
4036,SM-14,22/6/2011,2011,Jun,2,green,Clear,23,24,78,0,Summer,No,Wednesday,yes
7718,SM-13,23/11/2011,2011,Nov,5,blue,Mist and Cloudy,13.6,14,94,13,Autumn,No,Wednesday,yes
2884,SM-11,5/5/2011,2011,May,2,red,Clear,8,5,66,15,Spring,No,Thursday,yes
5092,SM-04,5/8/2011,2011,Aug,2,yellow,Clear,23,25,69,0,Summer,No,Friday,yes
5888,SM-02,7/9/2011,2011,Sep,20,purple,Light Rain or Snow,22.1,22,89,6,Summer,No,Wednesday,yes
2266,SM-02,9/4/2011,2011,Apr,7,green,Mist and Cloudy,6.1,4,93,11,Spring,No,Saturday,No
8625,SM-11,31/12/2011,2011,Dec,4,white,Clear,9.9,10,71,15,Winter,No,Saturday,No
6702,SM-03,11/10/2011,2011,Oct,20,red,Mist and Cloudy,19.3,20,83,15,Autumn,No,Tuesday,yes
1877,SM-05,24/3/2011,2011,Mar,0,black,Mist and Cloudy,7,4,93,15,Spring,No,Thursday,yes
1632,SM-03,13/3/2011,2011,Mar,13,yellow,Clear,13.6,14,38,26,Winter,No,Sunday,No
2472,SM-04,17/4/2011,2011,Apr,22,grey,Clear,15.5,16,39,7,Spring,No,Sunday,No
